ID,Count
18465,383.4619203729113
18466,544.2806463561662
18467,603.4064623063475
18468,609.7993865715667
18469,539.3200165984554
18470,576.6644758308006
18471,569.3807342499363
18472,554.848185100586
18473,567.7737696805367
18474,581.747374631835
18475,617.2927322267003
18476,593.1969971888045
18477,553.6866291890085
18478,555.6953349007578
18479,542.5601462465379
18480,376.08177733186403
18481,300.1329338999743
18482,254.00490526860307
18483,209.87517865994693
18484,176.65257212176283
18485,158.1331911687737
18486,170.03612060842508
18487,197.19698823489455
18488,227.08463587898223
18489,293.4429662587107
18490,416.5089644067939
18491,461.75479950305356
18492,466.6469636523095
18493,412.7128588920708
18494,441.2905828022049
18495,435.71672364854453
18496,424.59573847865147
18497,434.4869993268735
18498,445.1802542979244
18499,472.38122163053555
18500,453.9420400898289
18501,423.7068616591823
18502,425.24401706127094
18503,415.1923573884834
18504,370.53277522755343
18505,295.7045399118385
18506,250.25711997615866
18507,206.77851756594518
18508,174.04610312081851
18509,155.79997147176465
18510,167.52727586258575
18511,194.28739099133134
18512,223.73405311134883
18513,289.11328123962545
18514,410.36346824275597
18515,454.94171121067154
18516,459.76169257736495
18517,406.62337341176993
18518,434.77943942813744
18519,429.28782131362607
18520,418.33092378059644
18521,428.0762412979544
18522,438.61171969509826
18523,465.41134286783335
18524,447.2442273067577
18525,417.4551621388332
18526,418.96963715842276
18527,409.06628746510785
18528,519.7514666237207
18529,414.78886236739515
18530,351.0391356358605
18531,290.05109657351284
18532,244.13688452157731
18533,218.5427824101481
18534,234.99283504834946
18535,272.52961995663054
18536,313.83486161751495
18537,405.5432123444649
18538,575.6225325465048
18539,638.1530526816091
18540,644.9141074436325
18541,570.3762496164104
18542,609.8711542098681
18543,602.1679852596941
18544,586.7985930137837
18545,600.4684851555788
18546,615.2467469304926
18547,652.8389503204298
18548,627.355685172312
18549,585.5701500037433
18550,587.6945251338872
18551,573.8029590654687
18552,513.4628097333795
18553,409.7701851632537
18554,346.79178893102835
18555,286.5416657317552
18556,241.1829859765549
18557,215.89855596213908
18558,232.1495735932019
18559,269.2321876598148
18560,310.0376625874464
18561,400.63640153119695
18562,568.6578718615643
18563,630.4318131093428
18564,637.1110634776404
18565,563.4750655648528
18566,602.49210733376
18567,594.882141750208
18568,579.6987092189963
18569,593.2032044991604
18570,607.8026588560946
18571,644.9400208765463
18572,619.765086769807
18573,578.4851295755755
18574,580.5838011393847
18575,566.8603140438671
18576,528.7317147580295
18577,421.95557020105196
18578,357.10437786276793
18579,295.0625895391387
18580,248.3550732954977
18581,222.3187571596839
18582,239.05303324697547
18583,277.2383774461619
18584,319.25728966534587
18585,412.55017415199075
18586,585.568119054506
18587,649.1790393863206
18588,656.0569114221979
18589,580.231191026667
18590,620.4084872362447
18591,612.5722231953682
18592,596.9372791138115
18593,610.8433591863499
18594,625.8769592647697
18595,664.1186794642505
18596,638.1951153290242
18597,595.6876111072921
18598,597.8486911185651
18599,583.7171070448509
18600,512.676374262805
18601,409.1425685135423
18602,346.26063193474863
18603,286.1027896818111
18604,240.81358267903173
18605,215.56787907720053
18606,231.794006148605
18607,268.81982334017505
18608,309.562799344285
18609,400.02277446611106
18610,567.7868979320492
18611,629.4662243067862
18612,636.1352445292838
18613,562.6120297812591
18614,601.5693118460119
18615,593.9710019203795
18616,578.8108248025713
18617,592.2946361813911
18618,606.8717295638988
18619,643.9522108556537
18620,618.8158354541906
18621,577.5991039151496
18622,579.6945610888852
18623,565.9920933093283
18624,500.03290137470225
18625,399.05241567627127
18626,337.7212547918492
18627,279.0470074258918
18628,234.87470943162032
18629,210.2516078942783
18630,226.0775710260021
18631,262.1902684809847
18632,301.92845327888915
18633,390.1575312883685
18634,553.7843056328694
18635,613.9425147298758
18636,620.4470655509998
18637,548.7370585476258
18638,586.7335876611858
18639,579.3226650043314
18640,564.5363636841811
18641,577.6876413006609
18642,591.9052387238823
18643,628.0712521692022
18644,603.5547826125338
18645,563.3545258983751
18646,565.3983055279632
18647,552.0337639501355
18648,384.66299214087496
18649,306.98119226369096
18650,259.80064115912177
18651,214.6639881681814
18652,180.68332755664653
18653,161.74138216244742
18654,173.91590570884546
18655,201.6965141830513
18656,232.26612075210872
18657,300.13857683980336
18658,426.01262320890453
18659,472.29085140043367
18660,477.29464210002016
18661,422.12990037097416
18662,451.3596941297601
18663,445.6586539064608
18664,434.2839165784395
18665,444.4008704519199
18666,455.3381178827095
18667,483.159741034781
18668,464.2998249963124
18669,433.37475788575455
18670,434.94698720393063
18671,424.6659746189887
18672,379.1139904114424
18673,302.55279857472743
18674,256.0528561198693
18675,211.56732728338307
18676,178.0768587317894
18677,159.40816262306544
18678,171.40706113249803
18679,198.7869171360539
18680,228.91553821083312
18681,295.8088921132218
18682,419.8671274600424
18683,465.47776356832844
18684,470.409371490229
18685,416.0404153020652
18686,444.8485511955706
18687,439.2297520058645
18688,428.0191023036212
18689,437.9901128560971
18690,448.7695837236387
18691,476.18986274294804
18692,457.6020126657303
18693,427.12305878775624
18694,428.67260772496536
18695,418.53990510947654
18696,528.3326814892032
18697,421.6371207761789
18698,356.83487156451986
18699,294.8399061132616
18700,248.16763998298669
18701,222.15097342756667
18702,238.872620174302
18703,277.0291459343978
18704,319.01634652473984
18705,412.23882296962006
18706,585.1261914111572
18707,648.6891046483252
18708,655.5617859614135
18709,579.7932911572856
18710,619.9402656036862
18711,612.1099155830364
18712,596.4867711773279
18713,610.3823563458666
18714,625.4046105821246
18715,663.6174697956068
18716,637.7134701469582
18717,595.2380462939382
18718,597.3974953404003
18719,583.2765763583182
18720,522.0440248770835
18721,416.6184437940731
18722,352.5875250475982
18723,291.3304754267676
18724,245.21374156865022
18725,219.5067470965431
18726,236.02935884494556
18727,273.73171378346666
18728,315.2191476626664
18729,407.3320123734385
18730,578.1615310343464
18731,640.9678654176606
18732,647.7587423406425
18733,572.8921074110491
18734,612.5612190540409
18735,604.8240723958895
18736,589.3868876966526
18737,603.1170760108776
18738,617.9605228370668
18739,655.7185407011865
18740,630.1228720802752
18741,588.1530261792248
18742,590.2867716604895
18743,576.333931643872
18744,537.3129296651605
18745,428.80382864307353
18746,362.90011381955674
18747,299.8513991021297
18748,252.3858287764702
18749,225.9269481946147
18750,242.93281839175836
18751,281.73790344576753
18752,324.43877459771886
18753,419.2457848096428
18754,595.0717779652841
18755,659.7150914041729
18756,666.704589991657
18757,589.6482326132475
18758,630.4775986789328
18759,622.5141535669634
18760,606.625457324377
18761,620.7572304247541
18762,636.0348229657025
18763,674.8971989917405
18764,648.5529003539416
18765,605.3555074444098
18766,607.5516613721712
18767,593.1907243836802
18768,521.2575893764316
18769,415.99082712035823
18770,352.0563680310042
18771,290.8915993600386
18772,244.84433825699907
18773,219.1760701989577
18774,235.67379138674988
18775,273.31934944805585
18776,314.74428440134363
18777,406.7183852848842
18778,577.2905570715204
18779,640.0022765781748
18780,646.7829233549653
18781,572.0290715944483
18782,611.6384235310001
18783,603.9129325312142
18784,588.49900324627
18785,602.2085076583596
18786,617.0295935092674
18787,654.7307306425146
18788,629.1736207283545
18789,587.2670004849126
18790,589.3975315759806
18791,575.4657108761278
18792,508.61411631256453
18793,405.90067414281805
18794,343.51699076939394
18795,283.83581700603276
18796,238.90546492702796
18797,213.85979894213088
18798,229.9573561846795
18799,266.68979449670417
18800,307.1099382298183
18801,396.85314196999923
18802,563.2879645776824
18803,624.4785667854602
18804,631.0947441585909
18805,558.154100167931
18806,596.8026991399339
18807,589.2645954115311
18808,574.2245419294422
18809,587.6015125745691
18810,602.063102461193
18811,638.8497717352928
18812,613.9125676745448
18813,573.0224222701158
18814,575.1012758163181
18815,561.5073813228921
18816,393.2442072320041
18817,313.82945085255267
18818,265.59637724018256
18819,219.452797833854
18820,184.71408312404643
18821,165.34957327474493
18822,177.7956909368187
18823,206.1960402791356
18824,237.447605795583
18825,306.83418764102254
18826,435.5162823234599
18827,482.8269036441998
18828,487.94232089778654
18829,431.5469421594746
18830,461.4288057883498
18831,455.60058449123056
18832,443.97209499673863
18833,454.31474190289725
18834,465.49598180144716
18835,493.93826079338385
18836,474.6576102433211
18837,443.04265443017107
18838,444.64995766558764
18839,434.1395921609511
18840,387.69520537199094
18841,309.401057059379
18842,261.84859211273624
18843,216.35613687618422
18844,182.10761423785314
18845,163.016353680457
18846,175.28684630143243
18847,203.2864431636688
18848,234.09702317546063
18849,302.5045028125537
18850,429.37078642998034
18851,476.0138156517671
18852,481.0570501259692
18853,425.4574569472662
18854,454.9176627009386
18855,449.1716824393477
18856,437.70728057449503
18857,447.9039841562148
18858,458.9274474878039
18859,486.9683823375339
18860,467.9597977551242
18861,436.7909551850561
18862,438.37557803897204
18863,428.0135225072787
18864,536.9138965635146
18865,428.4853793516194
18866,362.6306076342221
18867,299.628715769549
18868,252.198395542487
18869,225.7591645327928
18870,242.7524053946715
18871,281.52867202166385
18872,324.19783155805936
18873,418.9344337577172
18874,594.629850507087
18875,659.2251568714424
18876,666.2094647383124
18877,589.2103329273303
18878,630.0093772425423
18879,622.0518461483218
18880,606.17494957664
18881,620.2962277774145
18882,635.5624744809547
18883,674.3959895330856
18884,648.0712553736674
18885,604.9059428194073
18886,607.1004657830413
18887,592.7501938817139
18888,530.6252398543863
18889,423.46670229209536
18890,358.38326105178095
18891,296.11928502891857
18892,249.24449708258373
18893,223.11493816097942
18894,239.909144021455
18895,278.2312398198666
18896,320.4006326374104
18897,414.0276230858432
18898,587.6651900228394
18899,651.5039175216702
18900,658.4064209971717
18901,582.3091490746363
18902,622.630330579068
18903,614.7660028487835
18904,599.0750659864418
18905,613.0309473303514
18906,628.1183866210645
18907,666.4970603168165
18908,640.4806571898921
18909,597.8209225954005
18910,599.9897419934405
18911,585.8075490601707
18912,545.8941447269071
18913,435.6520872084866
18914,368.6958498807727
18915,304.6402087514052
18916,256.4165843300686
18917,229.53513929455767
18918,246.81260360644706
18919,286.2374295264453
18920,329.6202596234516
18921,425.941395587936
18922,604.5754370472987
18923,670.2511436118631
18924,677.3522687529653
18925,599.0652743695036
18926,640.5467103030458
18927,632.4560841176916
18928,616.3136357095034
18929,630.6711018417859
18930,646.1926868496593
18931,685.6757187134374
18932,658.9106855654849
18933,615.0234039557231
18934,617.2546318006049
18935,602.6643418932046
18936,529.8388043661124
18937,422.83908562825894
18938,357.852104043547
18939,295.68040896909724
18940,248.87509377674678
18941,222.78426126859867
18942,239.5535765688557
18943,277.8188754909461
18944,319.9257693835617
18945,413.41399600694695
18946,586.7942160737223
18947,650.5383286973822
18948,657.4306020268534
18949,581.4461132716192
18950,621.7075350705514
18951,613.8548629984491
18952,598.1871815500342
18953,612.1223789921339
18954,627.1874573079174
18955,665.5092502736923
18956,639.531405852912
18957,596.9348969150338
18958,599.1005019229278
18959,584.9393283060917
18960,517.1953313649285
18961,412.7489327007431
18962,349.31272682427283
18963,288.6246266500721
18964,242.9362204762191
18965,217.4679900381286
18966,233.8371413951259
18967,271.18932057246207
18968,312.2914232498855
18969,403.5487527409713
18970,572.7916236493055
18971,635.0146189816301
18972,641.7424229082569
18973,567.5711419138904
18974,606.8718107530369
18975,599.2065259513887
18976,583.9127203039754
18977,597.515383980761
18978,612.2209663340429
18979,649.6282914452042
18980,624.2703528747627
18981,582.6903187708581
18982,584.8042462341424
18983,570.9809988220579
18984,401.82542223083345
18985,320.6777093677544
18986,271.3921132589043
18987,224.24160744801804
18988,188.7448386480914
18989,168.9577643482327
18990,181.67547612306083
18991,210.69556632682287
18992,242.62909078332513
18993,313.5297983702236
18994,445.01994133579365
18995,493.3629557746398
18996,498.58999958102623
18997,440.9639838466852
18998,471.4979173386361
18999,465.54251496906477
19000,453.6602733108315
19001,464.2286132472408
19002,475.65384561092657
19003,504.71678043605266
19004,485.0153953789212
19005,452.7105508705995
19006,454.3529280228794
19007,443.61320960101506
19008,396.27642041735146
19009,316.249315611715
19010,267.644328162885
19011,221.14494651631531
19012,186.13836978375465
19013,166.62454477350997
19014,179.1666315087125
19015,207.7859692357545
19016,239.27850819129907
19017,309.20011357806135
19018,438.8744454938472
19019,486.5498678393383
19020,491.7047288669454
19021,434.8744986855402
19022,464.986774305824
19023,459.11361297109136
19024,447.3954589411214
19025,457.81785555431566
19026,469.0853113523637
19027,497.7469020386486
19028,478.3175829468888
19029,446.45885167790806
19030,448.0785484488774
19031,437.4871399987127
19032,545.4951115691078
19033,435.3336378722189
19034,368.4263436575121
19035,304.4175253874877
19036,256.22915106970913
19037,229.36735560912462
19038,246.63219058397178
19039,286.0281980728978
19040,329.3793165498857
19041,425.6300444921958
19042,604.1335095269118
19043,669.7612090101871
19044,676.8571434299447
19045,598.6273746219636
19046,640.0784888007653
19047,631.9937766339924
19048,615.8631278983692
19049,630.2100991295724
19050,645.7203382984408
19051,685.1745091842504
19052,658.4290405174318
19053,614.5738392674562
19054,616.8034361479811
19055,602.2238113292452
19056,539.2064548945217
19057,430.31496084026134
19058,364.1789970984006
19059,300.90809466613365
19060,253.27525262603086
19061,226.7231292518353
19062,243.7889292263726
19063,282.7307658892125
19064,325.5821176500937
19065,420.7232338472737
19066,597.1688490809194
19067,662.0399697028258
19068,669.0540997316643
19069,591.7261908071761
19070,632.6994421778221
19071,624.7079333744734
19072,608.7632443471689
19073,622.9448187224156
19074,638.2762504794391
19075,677.2755800113681
19076,650.8384423753497
19077,607.4888190823656
19078,609.6927123974377
19079,595.2811665458362
19080,554.4753597375026
19081,442.5003457330782
19082,374.4915859074413
19083,309.4290183721355
19084,260.44733985964035
19085,233.14333037299278
19086,250.69238879800895
19087,290.7369555803021
19088,334.8017446182983
19089,432.63700632631776
19090,614.0790960726633
19091,680.7871957567496
19092,687.9999474508046
19093,608.4823160696264
19094,650.6158218671382
19095,642.3980146091576
19096,626.0018140368801
19097,640.5849731997229
19098,656.3505506730667
19099,696.4542383708852
19100,669.268470715287
19101,624.6913004094075
19102,626.9576021712007
19103,612.1379593462582
19104,538.4200194023509
19105,429.68734417331507
19106,363.6478400875348
19107,300.46921860413767
19108,252.9058493183635
19109,226.392452357816
19110,243.4333617720115
19111,282.31840155824875
19112,325.1072543938921
19113,420.10960676533705
19114,596.2978751274865
19115,661.0743808737533
19116,668.0782807565108
19117,590.8631549998825
19118,631.7766466647332
19119,623.7967935196243
19120,607.8753599063618
19121,622.0362503796961
19122,637.3453211616792
19123,676.2877699633492
19124,649.8891910336661
19125,606.6027933976086
19126,608.8034723225188
19127,594.4129457874551
19128,525.7765463792248
19129,419.59719122828824
19130,355.10846285344087
19131,293.4134362728676
19132,246.96697600752913
19133,221.0761811181198
19134,237.71692658836105
19135,275.6888466282594
19136,317.4729082469668
19137,410.2443634822406
19138,582.2952826787688
19139,645.5506711310605
19140,652.3901016106881
19141,576.9881836180743
19142,616.9409223214719
19143,609.1484564471423
19144,593.6008986355304
19145,607.4292553429735
19146,622.378830161831
19147,660.4068111073004
19148,634.6281380290319
19149,592.3582152287121
19150,594.5072166089228
19151,580.4546162791972
19152,410.4066372641664
19153,327.5259679104918
19154,277.18784930092977
19155,229.03041708143707
19156,192.77559418834335
19157,172.56595543622836
19158,185.55526132490292
19159,215.19509239260202
19160,247.81057579190116
19161,320.2254091263466
19162,454.52360038634004
19163,503.89900794744347
19164,509.23767830707845
19165,450.3810255717601
19166,481.5670289294085
19167,475.4844454868737
19168,463.3484516638788
19169,474.1424846314462
19170,485.811709461249
19171,515.4953001220601
19172,495.3731805561682
19173,462.3784473499008
19174,464.055898419185
19175,453.0868270791708
19176,404.85763543438634
19177,323.09757414144565
19178,273.4400641939027
19179,225.93375614063905
19180,190.16912531635109
19181,170.23273585465265
19182,183.0464167031858
19183,212.28549529298778
19184,244.45999319003397
19185,315.89572432146747
19186,448.37810452634346
19187,497.0859199921311
19188,502.3524075727747
19189,444.2915403927294
19190,475.05588587747235
19191,469.05554347001777
19192,457.0836372757681
19193,467.731726919692
19194,479.24317518339353
19195,508.5254217041846
19196,488.6753681044635
19197,456.12674813884735
19198,457.78151882675445
19199,446.96075745887543
19200,554.0763266002755
19201,442.1818964132283
19202,374.22207969807505
19203,309.20633501969826
19204,260.25990660894394
19205,232.9755466962098
19206,250.51197578483485
19207,290.5277241375415
19208,334.56080155715415
19209,432.32565524662925
19210,613.6371685750601
19211,680.2972611803322
19212,687.5048221533101
19213,608.0444163446621
19214,650.1476003889968
19215,641.9357071492925
19216,625.5513062489717
19217,640.1239705112762
19218,655.8782021462
19219,695.9530288675379
19220,668.7868256920651
19221,624.2417357443178
19222,626.5064065418383
19223,611.6974288050103
19224,547.7876699135834
19225,437.1632193716096
19226,369.9747331307873
19227,305.69690429158857
19228,257.3060081595794
19229,230.3313203338303
19230,247.66871442176233
19231,287.23029194750853
19232,330.7636026500525
19233,427.4188445922614
19234,606.6725081156605
19235,672.5760218581073
19236,679.7017784400086
19237,601.1432325165897
19238,642.7685537518489
19239,634.6498638757482
19240,618.4514226841042
19241,632.8586900901337
19242,648.4341143128682
19243,688.0540996794501
19244,661.196227535371
19245,617.1567155455884
19246,619.3956827776067
19247,604.7547840082366
19248,563.0565747670568
19249,449.34860427279983
19250,380.2873219469144
19251,314.2178280034456
19252,264.47809539811726
19253,236.7515214593995
19254,254.57217399814252
19255,295.23648164409974
19256,339.9832296245926
19257,439.3326170794922
19258,623.5827551190246
19259,691.3232479249135
19260,698.6476261721679
19261,617.8993577905542
19262,660.6849334534764
19263,652.3399451225885
19264,635.6899923856611
19265,650.4988445795625
19266,666.5084145189157
19267,707.232758052146
19268,679.6262558879728
19269,634.3591968844514
19270,636.6605725632335
19271,621.611576820242
19272,547.0012344229133
19273,436.5356027058608
19274,369.44357612093495
19275,305.25802823043
19276,256.9366048526169
19277,230.000643440442
19278,247.31314696807965
19279,286.8179276173317
19280,330.28873939475704
19281,426.8052175114956
19282,605.8015341638895
19283,671.6104330308773
19284,678.7259594667172
19285,600.280196710943
19286,641.8457582405207
19287,633.7387240226376
19288,617.5635382449912
19289,631.9501217491477
19290,647.5031849968847
19291,687.066289633316
19292,660.2469761954986
19293,616.2706898625222
19294,618.5064427043844
19295,603.8865632515121
19296,534.3577614075768
19297,426.4454497670506
19298,360.9041988921022
19299,298.20224590350705
19300,250.99773154544147
19301,224.68437220402112
19302,241.5967117879512
19303,280.1883726914268
19304,322.65439325253533
19305,416.9399742344773
19306,591.7989417237989
19307,656.0867232977487
19308,663.0377803305599
19309,586.4052253376832
19310,627.0100339063998
19311,619.0903869591805
19312,603.2890769829543
19313,617.3431267214246
19314,632.5366940062574
19315,671.1853307870515
19316,644.9859232002668
19317,602.0261117024017
19318,604.2101869995965
19319,589.9282337518541
19320,418.9878522858403
19321,334.37422644392456
19322,282.98358533508053
19323,233.81922670834962
19324,196.80634972311879
19325,176.17414651932162
19326,189.4350465214736
19327,219.69461845226772
19328,252.99206079343713
19329,326.92101987337236
19330,464.0272594239739
19331,514.435060105932
19332,519.8853570186637
19333,459.79806728404014
19334,491.6361405065001
19335,485.42637599117467
19336,473.0366300037629
19337,484.05635600218193
19338,495.96957329777007
19339,526.273819793423
19340,505.73096571934224
19341,472.0463438160665
19342,473.75886880230735
19343,462.56044454445487
19344,413.4388504618435
19345,329.9458326794938
19346,279.2358002319596
19347,230.72256577077906
19348,194.19988085384304
19349,173.84092694017767
19350,186.92620190237125
19351,216.78502135568596
19352,249.64147819506206
19353,322.5913350730058
19354,457.8817635703823
19355,507.6219721577204
19356,513.000086291536
19357,453.7085821113561
19358,485.12499746135006
19359,478.9974739810192
19360,466.77181562218163
19361,477.64559829710913
19362,489.40103902676054
19363,519.3039413828117
19364,499.03315327461826
19365,465.7946446115287
19366,467.48448921641614
19367,456.4343749305442
19368,562.6575416227724
19369,449.0301549473179
19370,380.0178157327818
19371,313.9951446470702
19372,264.29066214410597
19373,236.58373777964914
19374,254.39176098177768
19375,295.02725019763875
19376,339.7422865591871
19377,439.0212659942972
19378,623.1408276136056
19379,690.8333133398313
19380,698.1525008659167
19381,617.4614580578454
19382,660.2167119670543
19383,651.8776376545472
19384,635.2394845897852
19385,650.0378418829628
19386,666.0360659836954
19387,706.7315485399346
19388,679.1446108562326
19389,633.9096322114109
19390,636.2093769258912
19391,621.1710462712031
19392,556.3688849403745
19393,444.01147790912614
19394,375.7704691683943
19395,310.4857139213569
19396,261.33676369675845
19397,233.93951141907522
19398,251.54849962064662
19399,291.7298180098574
19400,335.9450876546784
19401,434.11445534327993
19402,616.1761671589617
19403,683.1120740228788
19404,690.3494571579436
19405,610.5602742344854
19406,652.837665334945
19407,644.5917943859779
19408,628.1396010297656
19409,642.7725614667812
19410,658.5919781554468
19411,698.8326193572404
19412,671.5540127047216
19413,626.8246120175195
19414,629.0986531665152
19415,614.2284014791701
19416,571.6377897901637
19417,456.1968628073763
19418,386.0830579820332
19419,319.006637631158
19420,268.5088509335659
19421,240.35971254309536
19422,258.45195919536116
19423,299.73600770451696
19424,345.1647146269939
19425,446.0282278276362
19426,633.0864141582457
19427,701.8593000851617
19428,709.2953048855316
19429,627.3163995044072
19430,670.7540450322498
19431,662.2818756285499
19432,645.3781707271633
19433,660.412715951954
19434,676.6662783571335
19435,718.0112777253089
19436,689.9840410528767
19437,644.0270933522318
19438,646.3635429479764
19439,631.0851942871083
19440,555.5824494492083
19441,443.38386124298154
19442,375.239312158207
19443,310.0468378599214
19444,260.96736038956294
19445,233.60883452547836
19446,251.1929321667397
19447,291.31745367942045
19448,335.47022439908335
19449,433.500828262127
19450,615.3051932066413
19451,682.1464851950398
19452,689.3736381840365
19453,609.6972384282943
19454,651.9148698230348
19455,643.6806545322926
19456,627.2517165900927
19457,641.8639931252222
19458,657.661048838876
19459,697.8448093104834
19460,670.6047613642505
19461,625.9385863338944
19462,628.2094130927321
19463,613.3601807218981
19464,542.9389764311358
19465,433.29370830198775
19466,366.6999349275262
19467,302.99105553147155
19468,255.02848708110236
19469,228.292563287907
19470,245.47649698537415
19471,284.68789875208097
19472,327.8358782552095
19473,423.6355849829738
19474,601.3026007635204
19475,666.6227754585517
19476,673.6854590444843
19477,595.822267052032
19478,637.0791454857034
19479,629.0323174656655
19480,612.9772553249666
19481,627.2569980943381
19482,642.69455784501
19483,681.9638504607822
19484,655.3437083657162
19485,611.6940081706912
19486,613.9131573848504
19487,599.4018512192192
19488,427.56906731176616
19489,341.22248498075066
19490,288.7793213721032
19491,238.60803633763507
19492,200.83710525989147
19493,179.78233760420275
19494,193.31483171996672
19495,224.19414451416296
19496,258.17354579754056
19497,333.61663062371576
19498,473.53091846631696
19499,524.9711122696413
19500,530.5330357355251
19501,469.21510900098644
19502,501.7052520885811
19503,495.36830650040196
19504,482.7248083484476
19505,493.97022737782993
19506,506.12743713932446
19507,537.0523394701265
19508,516.0887508876486
19509,481.71424028702273
19510,483.4618391902376
19511,472.0340620144332
19512,422.02006548573723
19513,336.79409121469814
19514,285.03153626760974
19515,235.51137539893045
19516,198.23063638966119
19517,177.44911802420435
19518,190.8059870999456
19519,221.28454741651564
19520,254.82296319793846
19521,329.2869458217636
19522,467.3854226104748
19523,518.1580243189345
19524,523.647765005876
19525,463.12562382607234
19526,495.1941090410465
19527,488.93940448789203
19528,476.459993964572
19529,487.55946967040944
19530,499.55890286590943
19531,530.0824610569628
19532,509.3909384404717
19533,475.4625410801955
19534,477.18745960204865
19535,465.907992398279
19536,571.2387566484236
19537,455.8784134839248
19538,385.8135517696189
19539,318.78395427620234
19540,268.3214176807497
19541,240.1919288644148
19542,258.27154618014663
19543,299.52677625939
19544,344.9237715631247
19545,445.7168767444264
19546,632.6444866556443
19547,701.3693655032033
19548,708.8001795824373
19549,626.8784997744904
19550,670.2858235488129
19551,661.8195681634563
19552,644.9276629341597
19553,659.9517132582935
19554,676.1939298249247
19555,717.5100682162932
19556,689.5023960242074
19557,643.5775286820576
19558,645.912347313511
19559,630.6446637408782
19560,564.9500999645162
19561,450.85973644452844
19562,381.56620520421194
19563,315.27452354964663
19564,265.3675192326931
19565,237.5477025032062
19566,255.4282848183331
